	ensID	symbol
5441	ENSMUSG00000021622	Ckmt2
5442	ENSMUSG00000028044	Cks1b
5443	ENSMUSG00000062687	Cks1brt
5444	ENSMUSG00000062248	Cks2
5445	ENSMUSG00000064302	Clasp1
5446	ENSMUSG00000033392	Clasp2
5447	ENSMUSG00000061028	Clasrp
5448	ENSMUSG00000037594	Clba1
5449	ENSMUSG00000028255	Clca1
5450	ENSMUSG00000036960	Clca2
5451	ENSMUSG00000056025	Clca3a1
5452	ENSMUSG00000028262	Clca3a2
5453	ENSMUSG00000037033	Clca3b
5454	ENSMUSG00000068547	Clca4a
5455	ENSMUSG00000074195	Clca4b
5456	ENSMUSG00000074196	Clca4c-ps
5457	ENSMUSG00000027884	Clcc1
5458	ENSMUSG00000040663	Clcf1
5459	ENSMUSG00000097629	Clcf1
5460	ENSMUSG00000029862	Clcn1
5461	ENSMUSG00000022843	Clcn2
5462	ENSMUSG00000004319	Clcn3
5463	ENSMUSG00000000605	Clcn4
5464	ENSMUSG00000004317	Clcn5
5465	ENSMUSG00000029016	Clcn6
5466	ENSMUSG00000036636	Clcn7
5467	ENSMUSG00000033770	Clcnka
5468	ENSMUSG00000006216	Clcnkb
5469	ENSMUSG00000022512	Cldn1
5470	ENSMUSG00000022132	Cldn10
5471	ENSMUSG00000037625	Cldn11
5472	ENSMUSG00000046798	Cldn12
5473	ENSMUSG00000008843	Cldn13
5474	ENSMUSG00000047109	Cldn14
5475	ENSMUSG00000001739	Cldn15
5476	ENSMUSG00000038148	Cldn16
5477	ENSMUSG00000055811	Cldn17
5478	ENSMUSG00000032473	Cldn18
5479	ENSMUSG00000066058	Cldn19
5480	ENSMUSG00000047230	Cldn2
5481	ENSMUSG00000091530	Cldn20
5482	ENSMUSG00000038064	Cldn22
5483	ENSMUSG00000055976	Cldn23
5484	ENSMUSG00000061974	Cldn24
5485	ENSMUSG00000105298	Cldn25-ps
5486	ENSMUSG00000070473	Cldn3
5487	ENSMUSG00000087152	Cldn34-ps
5488	ENSMUSG00000091863	Cldn34a
5489	ENSMUSG00000072100	Cldn34b1
5490	ENSMUSG00000057402	Cldn34b2
5491	ENSMUSG00000071738	Cldn34b3
5492	ENSMUSG00000073085	Cldn34b4
5493	ENSMUSG00000079450	Cldn34c1
5494	ENSMUSG00000095474	Cldn34c2
5495	ENSMUSG00000094620	Cldn34c3
5496	ENSMUSG00000043569	Cldn34c4
5497	ENSMUSG00000079525	Cldn34d
5498	ENSMUSG00000047501	Cldn4
5499	ENSMUSG00000041378	Cldn5
5500	ENSMUSG00000023906	Cldn6
5501	ENSMUSG00000018569	Cldn7
5502	ENSMUSG00000050520	Cldn8
5503	ENSMUSG00000066720	Cldn9
5504	ENSMUSG00000022744	Cldnd1
5505	ENSMUSG00000038973	Cldnd2
5506	ENSMUSG00000000318	Clec10a
5507	ENSMUSG00000004473	Clec11a
5508	ENSMUSG00000053063	Clec12a
5509	ENSMUSG00000030158	Clec12b
5510	ENSMUSG00000045930	Clec14a
5511	ENSMUSG00000068663	Clec16a
5512	ENSMUSG00000033633	Clec18a
5513	ENSMUSG00000033082	Clec1a
5514	ENSMUSG00000030159	Clec1b
5515	ENSMUSG00000030157	Clec2d
5516	ENSMUSG00000030155	Clec2e
5517	ENSMUSG00000089728	Clec2f
5518	ENSMUSG00000000248	Clec2g
5519	ENSMUSG00000030364	Clec2h
5520	ENSMUSG00000030365	Clec2i
5521	ENSMUSG00000030363	Clec2j
5522	ENSMUSG00000079598	Clec2l
5523	ENSMUSG00000008874	Clec3a
5524	ENSMUSG00000025784	Clec3b
5525	ENSMUSG00000049037	Clec4a1
5526	ENSMUSG00000030148	Clec4a2
5527	ENSMUSG00000043832	Clec4a3
5528	ENSMUSG00000059639	Clec4a4
5529	ENSMUSG00000030147	Clec4b1
5530	ENSMUSG00000067767	Clec4b2
5531	ENSMUSG00000030144	Clec4d
5532	ENSMUSG00000030142	Clec4e
5533	ENSMUSG00000014542	Clec4f
5534	ENSMUSG00000074491	Clec4g
5535	ENSMUSG00000023349	Clec4n
5536	ENSMUSG00000029915	Clec5a
5537	ENSMUSG00000079293	Clec7a
5538	ENSMUSG00000046080	Clec9a
5539	ENSMUSG00000002190	Clgn
5540	ENSMUSG00000020461	Clhc1
5541	ENSMUSG00000007041	Clic1
5542	ENSMUSG00000015093	Clic3
5543	ENSMUSG00000037242	Clic4
5544	ENSMUSG00000023959	Clic5
5545	ENSMUSG00000022949	Clic6
5546	ENSMUSG00000006169	Clint1
5547	ENSMUSG00000049550	Clip1
5548	ENSMUSG00000063146	Clip2
5549	ENSMUSG00000013921	Clip3
5550	ENSMUSG00000024059	Clip4
5551	ENSMUSG00000026034	Clk1
5552	ENSMUSG00000068917	Clk2
5553	ENSMUSG00000032316	Clk3
5554	ENSMUSG00000020385	Clk4
5555	ENSMUSG00000021097	Clmn
5556	ENSMUSG00000032024	Clmp
5557	ENSMUSG00000030720	Cln3
5558	ENSMUSG00000022125	Cln5
5559	ENSMUSG00000032245	Cln6
5560	ENSMUSG00000026317	Cln8
5561	ENSMUSG00000039315	Clnk
5562	ENSMUSG00000079528	Clnkos
5563	ENSMUSG00000025439	Clns1a
5564	ENSMUSG00000029238	Clock
5565	ENSMUSG00000027079	Clp1
5566	ENSMUSG00000001829	Clpb
5567	ENSMUSG00000002660	Clpp
5568	ENSMUSG00000024225	Clps
5569	ENSMUSG00000024224	Clpsl2
5570	ENSMUSG00000002981	Clptm1
5571	ENSMUSG00000021610	Clptm1l
5572	ENSMUSG00000015357	Clpx
5573	ENSMUSG00000043850	Clrn1
5574	ENSMUSG00000049530	Clrn2
5575	ENSMUSG00000050866	Clrn3
5576	ENSMUSG00000042489	Clspn
5577	ENSMUSG00000039953	Clstn1
5578	ENSMUSG00000032452	Clstn2
5579	ENSMUSG00000008153	Clstn3
5580	ENSMUSG00000028478	Clta
5581	ENSMUSG00000047547	Cltb
5582	ENSMUSG00000047126	Cltc
5583	ENSMUSG00000015401	Cltrn
5584	ENSMUSG00000022037	Clu
5585	ENSMUSG00000014232	Cluap1
5586	ENSMUSG00000020741	Cluh
5587	ENSMUSG00000041216	Clvs1
5588	ENSMUSG00000019785	Clvs2
5589	ENSMUSG00000025545	Clybl
5590	ENSMUSG00000022225	Cma1
5591	ENSMUSG00000068289	Cma2
5592	ENSMUSG00000016756	Cmah
5593	ENSMUSG00000030282	Cmas
5594	ENSMUSG00000022235	Cmbl
5595	ENSMUSG00000039163	Cmc1
5596	ENSMUSG00000014633	Cmc2
5597	ENSMUSG00000090110	Cmc4
5598	ENSMUSG00000034390	Cmip
5599	ENSMUSG00000042190	Cmklr1
5600	ENSMUSG00000028719	Cmpk1
5601	ENSMUSG00000020638	Cmpk2
5602	ENSMUSG00000022748	Cmss1
5603	ENSMUSG00000074127	Cmtm2a
5604	ENSMUSG00000035785	Cmtm2b
5605	ENSMUSG00000031875	Cmtm3
5606	ENSMUSG00000096188	Cmtm4
5607	ENSMUSG00000040759	Cmtm5
5608	ENSMUSG00000032434	Cmtm6
5609	ENSMUSG00000032436	Cmtm7
5610	ENSMUSG00000041012	Cmtm8
5611	ENSMUSG00000024019	Cmtr1
5612	ENSMUSG00000046441	Cmtr2
5613	ENSMUSG00000047419	Cmya5
5614	ENSMUSG00000078932	CN725425
5615	ENSMUSG00000073991	Cnbd1
5616	ENSMUSG00000038085	Cnbd2
5617	ENSMUSG00000030057	Cnbp
5618	ENSMUSG00000056162	Cndp1
5619	ENSMUSG00000024644	Cndp2
5620	ENSMUSG00000036810	Cnep1r1
5621	ENSMUSG00000063651	Cnfn
5622	ENSMUSG00000067220	Cnga1
5623	ENSMUSG00000005864	Cnga2
5624	ENSMUSG00000026114	Cnga3
5625	ENSMUSG00000030897	Cnga4
5626	ENSMUSG00000031789	Cngb1
5627	ENSMUSG00000056494	Cngb3
5628	ENSMUSG00000015759	Cnih1
5629	ENSMUSG00000024873	Cnih2
5630	ENSMUSG00000026514	Cnih3
5631	ENSMUSG00000062169	Cnih4
5632	ENSMUSG00000028841	Cnksr1
5633	ENSMUSG00000025658	Cnksr2
5634	ENSMUSG00000015202	Cnksr3
5635	ENSMUSG00000022025	Cnmd
5636	ENSMUSG00000001349	Cnn1
5637	ENSMUSG00000004665	Cnn2
5638	ENSMUSG00000053931	Cnn3
5639	ENSMUSG00000025189	Cnnm1
5640	ENSMUSG00000064105	Cnnm2
5641	ENSMUSG00000001138	Cnnm3
5642	ENSMUSG00000037408	Cnnm4
5643	ENSMUSG00000036550	Cnot1
5644	ENSMUSG00000056167	Cnot10
5645	ENSMUSG00000003135	Cnot11
5646	ENSMUSG00000020166	Cnot2
5647	ENSMUSG00000035632	Cnot3
5648	ENSMUSG00000038784	Cnot4
5649	ENSMUSG00000020362	Cnot6
5650	ENSMUSG00000034724	Cnot6l
5651	ENSMUSG00000031601	Cnot7
5652	ENSMUSG00000020515	Cnot8
5653	ENSMUSG00000026174	Cnot9
5654	ENSMUSG00000006782	Cnp
5655	ENSMUSG00000033159	Cnppd1
5656	ENSMUSG00000044681	Cnpy1
5657	ENSMUSG00000025381	Cnpy2
5658	ENSMUSG00000023973	Cnpy3
5659	ENSMUSG00000036968	Cnpy4
5660	ENSMUSG00000044288	Cnr1
5661	ENSMUSG00000062585	Cnr2
5662	ENSMUSG00000044629	Cnrip1
5663	ENSMUSG00000038949	Cnst
5664	ENSMUSG00000078653	Cntd1
5665	ENSMUSG00000079415	Cntf
5666	ENSMUSG00000028444	Cntfr
5667	ENSMUSG00000038070	Cntln
5668	ENSMUSG00000055022	Cntn1
5669	ENSMUSG00000053024	Cntn2
5670	ENSMUSG00000030075	Cntn3
5671	ENSMUSG00000064293	Cntn4
5672	ENSMUSG00000039488	Cntn5
5673	ENSMUSG00000030092	Cntn6
5674	ENSMUSG00000017167	Cntnap1
5675	ENSMUSG00000039419	Cntnap2
5676	ENSMUSG00000033063	Cntnap3
5677	ENSMUSG00000031772	Cntnap4
5678	ENSMUSG00000070695	Cntnap5a
5679	ENSMUSG00000067028	Cntnap5b
5680	ENSMUSG00000038048	Cntnap5c
5681	ENSMUSG00000057110	Cntrl
5682	ENSMUSG00000032782	Cntrob
5683	ENSMUSG00000087003	Cntrobos
5684	ENSMUSG00000017188	Coa3
5685	ENSMUSG00000044881	Coa4
5686	ENSMUSG00000026112	Coa5
5687	ENSMUSG00000051671	Coa6
5688	ENSMUSG00000048351	Coa7
5689	ENSMUSG00000001755	Coasy
5690	ENSMUSG00000020173	Cobl
5691	ENSMUSG00000034903	Cobll1
5692	ENSMUSG00000020953	Coch
5693	ENSMUSG00000018661	Cog1
5694	ENSMUSG00000031979	Cog2
5695	ENSMUSG00000034893	Cog3
5696	ENSMUSG00000031753	Cog4
5697	ENSMUSG00000035933	Cog5
5698	ENSMUSG00000027742	Cog6
5699	ENSMUSG00000034951	Cog7
5700	ENSMUSG00000031916	Cog8
5701	ENSMUSG00000033983	Coil
5702	ENSMUSG00000039462	Col10a1
5703	ENSMUSG00000027966	Col11a1
5704	ENSMUSG00000024330	Col11a2
5705	ENSMUSG00000032332	Col12a1
5706	ENSMUSG00000058806	Col13a1
5707	ENSMUSG00000022371	Col14a1
5708	ENSMUSG00000028339	Col15a1
5709	ENSMUSG00000040690	Col16a1
5710	ENSMUSG00000025064	Col17a1
5711	ENSMUSG00000001435	Col18a1
5712	ENSMUSG00000026141	Col19a1
5713	ENSMUSG00000001506	Col1a1
5714	ENSMUSG00000029661	Col1a2
5715	ENSMUSG00000016356	Col20a1
5716	ENSMUSG00000079022	Col22a1
5717	ENSMUSG00000063564	Col23a1
5718	ENSMUSG00000028197	Col24a1
5719	ENSMUSG00000058897	Col25a1
5720	ENSMUSG00000004415	Col26a1
5721	ENSMUSG00000045672	Col27a1
5722	ENSMUSG00000068794	Col28a1
5723	ENSMUSG00000022483	Col2a1
5724	ENSMUSG00000026043	Col3a1
5725	ENSMUSG00000031502	Col4a1
5726	ENSMUSG00000031503	Col4a2
5727	ENSMUSG00000079465	Col4a3
5728	ENSMUSG00000021669	Col4a3bp
5729	ENSMUSG00000067158	Col4a4
5730	ENSMUSG00000031274	Col4a5
5731	ENSMUSG00000031273	Col4a6
5732	ENSMUSG00000026837	Col5a1
5733	ENSMUSG00000026042	Col5a2
5734	ENSMUSG00000004098	Col5a3
5735	ENSMUSG00000001119	Col6a1
5736	ENSMUSG00000020241	Col6a2
5737	ENSMUSG00000048126	Col6a3
5738	ENSMUSG00000032572	Col6a4
5739	ENSMUSG00000091345	Col6a5
5740	ENSMUSG00000043719	Col6a6
5741	ENSMUSG00000025650	Col7a1
5742	ENSMUSG00000068196	Col8a1
5743	ENSMUSG00000056174	Col8a2
5744	ENSMUSG00000026147	Col9a1
5745	ENSMUSG00000028626	Col9a2
5746	ENSMUSG00000027570	Col9a3
5747	ENSMUSG00000079559	Colca2
5748	ENSMUSG00000038591	Colec10
5749	ENSMUSG00000036655	Colec11
5750	ENSMUSG00000036103	Colec12
5751	ENSMUSG00000034807	Colgalt1
5752	ENSMUSG00000032649	Colgalt2
5753	ENSMUSG00000057606	Colq
5754	ENSMUSG00000051355	Commd1
5755	ENSMUSG00000042705	Commd10
5756	ENSMUSG00000036513	Commd2
5757	ENSMUSG00000051154	Commd3
5758	ENSMUSG00000032299	Commd4
5759	ENSMUSG00000055041	Commd5
5760	ENSMUSG00000075486	Commd6
5761	ENSMUSG00000056941	Commd7
5762	ENSMUSG00000029213	Commd8
5763	ENSMUSG00000027163	Commd9
5764	ENSMUSG00000031849	Comp
5765	ENSMUSG00000000326	Comt
5766	ENSMUSG00000098892	Comt
5767	ENSMUSG00000021773	Comtd1
5768	ENSMUSG00000040782	Cop1
5769	ENSMUSG00000026553	Copa
5770	ENSMUSG00000030754	Copb1
5771	ENSMUSG00000032458	Copb2
5772	ENSMUSG00000055681	Cope
5773	ENSMUSG00000030058	Copg1
5774	ENSMUSG00000025607	Copg2
5775	ENSMUSG00000031458	Coprs
5776	ENSMUSG00000027206	Cops2
5777	ENSMUSG00000019373	Cops3
5778	ENSMUSG00000035297	Cops4
5779	ENSMUSG00000025917	Cops5
5780	ENSMUSG00000019494	Cops6
5781	ENSMUSG00000030127	Cops7a
5782	ENSMUSG00000026240	Cops7b
5783	ENSMUSG00000034432	Cops8
5784	ENSMUSG00000073616	Cops9
5785	ENSMUSG00000060992	Copz1
5786	ENSMUSG00000018672	Copz2
5787	ENSMUSG00000039914	Coq10a
5788	ENSMUSG00000025981	Coq10b
5789	ENSMUSG00000029319	Coq2
5790	ENSMUSG00000028247	Coq3
5791	ENSMUSG00000026798	Coq4
5792	ENSMUSG00000041733	Coq5
5793	ENSMUSG00000021235	Coq6
5794	ENSMUSG00000030652	Coq7
5795	ENSMUSG00000026489	Coq8a
5796	ENSMUSG00000003762	Coq8b
5797	ENSMUSG00000031782	Coq9
5798	ENSMUSG00000005220	Corin
5799	ENSMUSG00000030707	Coro1a
5800	ENSMUSG00000024835	Coro1b
5801	ENSMUSG00000097771	Coro1b
5802	ENSMUSG00000004530	Coro1c
5803	ENSMUSG00000028337	Coro2a
5804	ENSMUSG00000041729	Coro2b
5805	ENSMUSG00000020836	Coro6
5806	ENSMUSG00000039637	Coro7
5807	ENSMUSG00000028971	Cort
5808	ENSMUSG00000031827	Cotl1
5809	ENSMUSG00000042148	Cox10
5810	ENSMUSG00000020544	Cox11
5811	ENSMUSG00000023020	Cox14
5812	ENSMUSG00000040018	Cox15
5813	ENSMUSG00000091803	Cox16
5814	ENSMUSG00000046516	Cox17
5815	ENSMUSG00000035505	Cox18
5816	ENSMUSG00000045438	Cox19
5817	ENSMUSG00000026500	Cox20
5818	ENSMUSG00000081359	Cox20b
5819	ENSMUSG00000031818	Cox4i1
5820	ENSMUSG00000009876	Cox4i2
5821	ENSMUSG00000000088	Cox5a
5822	ENSMUSG00000061518	Cox5b
5823	ENSMUSG00000041697	Cox6a1
5824	ENSMUSG00000030785	Cox6a2
5825	ENSMUSG00000036751	Cox6b1
5826	ENSMUSG00000051811	Cox6b2
5827	ENSMUSG00000014313	Cox6c
5828	ENSMUSG00000066491	Cox6c2
5829	ENSMUSG00000074218	Cox7a1
5830	ENSMUSG00000032330	Cox7a2
5831	ENSMUSG00000024248	Cox7a2l
5832	ENSMUSG00000031231	Cox7b
5833	ENSMUSG00000049387	Cox7b2
5834	ENSMUSG00000017778	Cox7c
5835	ENSMUSG00000035885	Cox8a
5836	ENSMUSG00000025488	Cox8b
5837	ENSMUSG00000043319	Cox8c
5838	ENSMUSG00000003617	Cp
5839	ENSMUSG00000054446	Cpa1
5840	ENSMUSG00000071553	Cpa2
5841	ENSMUSG00000001865	Cpa3
5842	ENSMUSG00000039070	Cpa4
5843	ENSMUSG00000029788	Cpa5
5844	ENSMUSG00000042501	Cpa6
5845	ENSMUSG00000011463	Cpb1
5846	ENSMUSG00000021999	Cpb2
5847	ENSMUSG00000020841	Cpd
5848	ENSMUSG00000037852	Cpe
5849	ENSMUSG00000025586	Cpeb1
5850	ENSMUSG00000039782	Cpeb2
5851	ENSMUSG00000039652	Cpeb3
5852	ENSMUSG00000020300	Cpeb4
5853	ENSMUSG00000062980	Cped1
5854	ENSMUSG00000095975	Cphx1
5855	ENSMUSG00000098463	Cphx2
5856	ENSMUSG00000094817	Cphx3
5857	ENSMUSG00000039801	Cplane1
5858	ENSMUSG00000033615	Cplx1
5859	ENSMUSG00000025867	Cplx2
5860	ENSMUSG00000039714	Cplx3
5861	ENSMUSG00000024519	Cplx4
5862	ENSMUSG00000020183	Cpm
5863	ENSMUSG00000025196	Cpn1
5864	ENSMUSG00000023176	Cpn2
5865	ENSMUSG00000074643	Cpne1
5866	ENSMUSG00000034361	Cpne2
5867	ENSMUSG00000028228	Cpne3
5868	ENSMUSG00000032564	Cpne4
5869	ENSMUSG00000024008	Cpne5
5870	ENSMUSG00000022212	Cpne6
5871	ENSMUSG00000034796	Cpne7
5872	ENSMUSG00000052560	Cpne8
5873	ENSMUSG00000030270	Cpne9
5874	ENSMUSG00000022742	Cpox
5875	ENSMUSG00000065979	Cpped1
5876	ENSMUSG00000039007	Cpq
5877	ENSMUSG00000025991	Cps1
5878	ENSMUSG00000034022	Cpsf1
5879	ENSMUSG00000041781	Cpsf2
5880	ENSMUSG00000054309	Cpsf3
5881	ENSMUSG00000029625	Cpsf4
5882	ENSMUSG00000018727	Cpsf4l
5883	ENSMUSG00000055531	Cpsf6
5884	ENSMUSG00000034820	Cpsf7
5885	ENSMUSG00000024900	Cpt1a
5886	ENSMUSG00000078937	Cpt1b
5887	ENSMUSG00000007783	Cpt1c
5888	ENSMUSG00000028607	Cpt2
5889	ENSMUSG00000029073	Cptp
5890	ENSMUSG00000052955	Cpvl
5891	ENSMUSG00000072995	Cpxcr1
5892	ENSMUSG00000027408	Cpxm1
5893	ENSMUSG00000030862	Cpxm2
5894	ENSMUSG00000036596	Cpz
5895	ENSMUSG00000016481	Cr1l
5896	ENSMUSG00000026616	Cr2
5897	ENSMUSG00000099278	CR524822.1
5898	ENSMUSG00000103068	CR936839.1
5899	ENSMUSG00000095207	CR974586.1
5900	ENSMUSG00000095552	CR974586.2
5901	ENSMUSG00000095585	CR974586.3
5902	ENSMUSG00000095755	CR974586.4
5903	ENSMUSG00000096506	CR974586.5
5904	ENSMUSG00000096646	CR974586.6
5905	ENSMUSG00000032291	Crabp1
5906	ENSMUSG00000004885	Crabp2
5907	ENSMUSG00000061414	Cracr2a
5908	ENSMUSG00000048200	Cracr2b
5909	ENSMUSG00000045867	Cradd
5910	ENSMUSG00000038002	Cramp1l
5911	ENSMUSG00000026853	Crat
5912	ENSMUSG00000063681	Crb1
5913	ENSMUSG00000089978	Crb1-ps
5914	ENSMUSG00000035403	Crb2
5915	ENSMUSG00000044279	Crb3
5916	ENSMUSG00000005362	Crbn
5917	ENSMUSG00000025532	Crcp
5918	ENSMUSG00000027913	Crct1
5919	ENSMUSG00000025958	Creb1
5920	ENSMUSG00000028466	Creb3
5921	ENSMUSG00000027230	Creb3l1
5922	ENSMUSG00000038648	Creb3l2
5923	ENSMUSG00000035041	Creb3l3
5924	ENSMUSG00000027938	Creb3l4
5925	ENSMUSG00000053007	Creb5
5926	ENSMUSG00000022521	Crebbp
5927	ENSMUSG00000032652	Crebl2
5928	ENSMUSG00000048249	Crebrf
5929	ENSMUSG00000051451	Crebzf
5930	ENSMUSG00000040713	Creg1
5931	ENSMUSG00000050967	Creg2
5932	ENSMUSG00000030284	Creld1
5933	ENSMUSG00000023272	Creld2
5934	ENSMUSG00000063889	Crem
5935	ENSMUSG00000049796	Crh
5936	ENSMUSG00000021680	Crhbp
5937	ENSMUSG00000018634	Crhr1
5938	ENSMUSG00000003476	Crhr2
5939	ENSMUSG00000024074	Crim1
5940	ENSMUSG00000006360	Crip1
5941	ENSMUSG00000006356	Crip2
5942	ENSMUSG00000023968	Crip3
5943	ENSMUSG00000024146	Cript
5944	ENSMUSG00000025431	Crisp1
5945	ENSMUSG00000023930	Crisp2
5946	ENSMUSG00000025433	Crisp3
5947	ENSMUSG00000025774	Crisp4
5948	ENSMUSG00000025776	Crispld1
5949	ENSMUSG00000031825	Crispld2
5950	ENSMUSG00000017776	Crk
5951	ENSMUSG00000006134	Crkl
5952	ENSMUSG00000007888	Crlf1
5953	ENSMUSG00000033467	Crlf2
5954	ENSMUSG00000017561	Crlf3
5955	ENSMUSG00000027357	Crls1
5956	ENSMUSG00000029121	Crmp1
5957	ENSMUSG00000031736	Crnde
5958	ENSMUSG00000001767	Crnkl1
5959	ENSMUSG00000078657	Crnn
5960	ENSMUSG00000040860	Crocc
5961	ENSMUSG00000084989	Crocc2
5962	ENSMUSG00000003623	Crot
5963	ENSMUSG00000037942	Crp
5964	ENSMUSG00000047657	Crry-ps
5965	ENSMUSG00000042401	Crtac1
5966	ENSMUSG00000032021	Crtam
5967	ENSMUSG00000032431	Crtap
5968	ENSMUSG00000003575	Crtc1
5969	ENSMUSG00000027936	Crtc2
5970	ENSMUSG00000030527	Crtc3
5971	ENSMUSG00000041578	Crx
5972	ENSMUSG00000074365	Crxos
5973	ENSMUSG00000020038	Cry1
5974	ENSMUSG00000068742	Cry2
5975	ENSMUSG00000024041	Cryaa
5976	ENSMUSG00000032060	Cryab
5977	ENSMUSG00000000724	Cryba1
5978	ENSMUSG00000006546	Cryba2
5979	ENSMUSG00000066975	Cryba4
5980	ENSMUSG00000029343	Crybb1
5981	ENSMUSG00000042240	Crybb2
5982	ENSMUSG00000029352	Crybb3
5983	ENSMUSG00000019866	Crybg1
5984	ENSMUSG00000012123	Crybg2
5985	ENSMUSG00000022723	Crybg3
5986	ENSMUSG00000044429	Cryga
5987	ENSMUSG00000073658	Crygb
5988	ENSMUSG00000025952	Crygc
5989	ENSMUSG00000067299	Crygd
5990	ENSMUSG00000070870	Cryge
5991	ENSMUSG00000025945	Crygf
5992	ENSMUSG00000038135	Crygn
5993	ENSMUSG00000033501	Crygs
5994	ENSMUSG00000021947	Cryl1
5995	ENSMUSG00000030905	Crym
5996	ENSMUSG00000028199	Cryz
5997	ENSMUSG00000058240	Cryzl1
5998	ENSMUSG00000033488	Cryzl2
5999	ENSMUSG00000005683	Cs
6000	ENSMUSG00000023044	Csad
6001	ENSMUSG00000042109	Csdc2
6002	ENSMUSG00000068823	Csde1
6003	ENSMUSG00000002718	Cse1l
6004	ENSMUSG00000014599	Csf1
6005	ENSMUSG00000024621	Csf1r
6006	ENSMUSG00000018916	Csf2
6007	ENSMUSG00000059326	Csf2ra
6008	ENSMUSG00000071713	Csf2rb
6009	ENSMUSG00000071714	Csf2rb2
6010	ENSMUSG00000038067	Csf3
6011	ENSMUSG00000028859	Csf3r
6012	ENSMUSG00000036356	Csgalnact1
6013	ENSMUSG00000042042	Csgalnact2
6014	ENSMUSG00000032312	Csk
6015	ENSMUSG00000046934	Csl
6016	ENSMUSG00000060924	Csmd1
6017	ENSMUSG00000028804	Csmd2
6018	ENSMUSG00000087459	Csmd2os
6019	ENSMUSG00000022311	Csmd3
6020	ENSMUSG00000070702	Csn1s1
6021	ENSMUSG00000061937	Csn1s2a
6022	ENSMUSG00000061388	Csn1s2b
6023	ENSMUSG00000063157	Csn2
6024	ENSMUSG00000001622	Csn3
6025	ENSMUSG00000024576	Csnk1a1
6026	ENSMUSG00000025162	Csnk1d
6027	ENSMUSG00000022433	Csnk1e
6028	ENSMUSG00000032384	Csnk1g1
6029	ENSMUSG00000003345	Csnk1g2
6030	ENSMUSG00000073563	Csnk1g3
6031	ENSMUSG00000074698	Csnk2a1
6032	ENSMUSG00000083288	Csnk2a1-ps
6033	ENSMUSG00000046707	Csnk2a2
6034	ENSMUSG00000024387	Csnk2b
6035	ENSMUSG00000068167	Csnka2ip
6036	ENSMUSG00000032911	Cspg4
6037	ENSMUSG00000032482	Cspg5
6038	ENSMUSG00000056763	Cspp1
6039	ENSMUSG00000062783	Csprs
6040	ENSMUSG00000032515	Csrnp1
6041	ENSMUSG00000044636	Csrnp2
6042	ENSMUSG00000044647	Csrnp3
6043	ENSMUSG00000026421	Csrp1
6044	ENSMUSG00000020186	Csrp2
6045	ENSMUSG00000030470	Csrp3
6046	ENSMUSG00000033156	Cst10
6047	ENSMUSG00000036958	Cst11
6048	ENSMUSG00000027443	Cst12
6049	ENSMUSG00000036924	Cst13
6050	ENSMUSG00000027447	Cst3
6051	ENSMUSG00000024846	Cst6
6052	ENSMUSG00000068129	Cst7
6053	ENSMUSG00000027442	Cst8
6054	ENSMUSG00000027445	Cst9
6055	ENSMUSG00000034362	Csta1
6056	ENSMUSG00000047363	Cstad
6057	ENSMUSG00000005054	Cstb
6058	ENSMUSG00000027498	Cstf1
6059	ENSMUSG00000031256	Cstf2
6060	ENSMUSG00000053536	Cstf2t
6061	ENSMUSG00000027176	Cstf3
6062	ENSMUSG00000055177	Cstl1
6063	ENSMUSG00000106106	CT010467.1
6064	ENSMUSG00000096237	CT868723.1
6065	ENSMUSG00000031181	Ctag2
6066	ENSMUSG00000037373	Ctbp1
6067	ENSMUSG00000030970	Ctbp2
6068	ENSMUSG00000028189	Ctbs
6069	ENSMUSG00000020898	Ctc1
6070	ENSMUSG00000005698	Ctcf
6071	ENSMUSG00000070495	Ctcfl
6072	ENSMUSG00000087382	Ctcflos
6073	ENSMUSG00000018559	Ctdnep1
6074	ENSMUSG00000033323	Ctdp1
6075	ENSMUSG00000026176	Ctdsp1
6076	ENSMUSG00000078429	Ctdsp2
6077	ENSMUSG00000047409	Ctdspl
6078	ENSMUSG00000033411	Ctdspl2
6079	ENSMUSG00000042340	Ctf1
6080	ENSMUSG00000060034	Ctf2
6081	ENSMUSG00000019997	Ctgf
6082	ENSMUSG00000028179	Cth
6083	ENSMUSG00000054196	Cthrc1
6084	ENSMUSG00000106929	Cthrc1
6085	ENSMUSG00000052928	Ctif
6086	ENSMUSG00000044258	Ctla2a
6087	ENSMUSG00000074874	Ctla2b
6088	ENSMUSG00000026011	Ctla4
6089	ENSMUSG00000103326	Ctla4
6090	ENSMUSG00000037815	Ctnna1
6091	ENSMUSG00000063063	Ctnna2
6092	ENSMUSG00000060843	Ctnna3
6093	ENSMUSG00000038816	Ctnnal1
6094	ENSMUSG00000006932	Ctnnb1
6095	ENSMUSG00000028988	Ctnnbip1
6096	ENSMUSG00000027649	Ctnnbl1
6097	ENSMUSG00000034101	Ctnnd1
6098	ENSMUSG00000022240	Ctnnd2
6099	ENSMUSG00000005949	Ctns
6100	ENSMUSG00000028633	Ctps
6101	ENSMUSG00000031360	Ctps2
6102	ENSMUSG00000005609	Ctr9
6103	ENSMUSG00000031957	Ctrb1
6104	ENSMUSG00000062478	Ctrc
6105	ENSMUSG00000086818	Ctrcos
6106	ENSMUSG00000031896	Ctrl
